#CHANNEL:CH1
#SIZE=4000
Index,Time(s),Volt(V)
2191,8.760000e-02,-6.000000e-01
2192,8.764000e-02,-7.200000e-01
2193,8.768000e-02,-6.400000e-01
2194,8.772000e-02,-4.800000e-01
2195,8.776000e-02,-1.600000e-01
2196,8.780000e-02,1.600000e-01
2197,8.784000e-02,4.400000e-01
2198,8.788000e-02,5.600000e-01
2199,8.792000e-02,5.600000e-01
2200,8.796000e-02,4.800000e-01
2201,8.800000e-02,2.400000e-01
2202,8.804000e-02,-4.000000e-02
2203,8.808000e-02,-2.800000e-01
2204,8.812000e-02,-3.600000e-01
2205,8.816000e-02,-4.400000e-01
2206,8.820000e-02,-3.200000e-01
2207,8.824000e-02,-1.600000e-01
2208,8.828000e-02,4.000000e-02
2209,8.832000e-02,1.600000e-01
2210,8.836000e-02,2.800000e-01
2211,8.840000e-02,3.600000e-01
2212,8.844000e-02,3.200000e-01
2213,8.848000e-02,1.600000e-01
2214,8.852000e-02,0.000000e+00
2215,8.856000e-02,-1.200000e-01
2216,8.860000e-02,-1.600000e-01
2217,8.864000e-02,-2.400000e-01
2218,8.868000e-02,-2.000000e-01
2219,8.872000e-02,-1.600000e-01
2220,8.876000e-02,-4.000000e-02
2221,8.880000e-02,4.000000e-02
2222,8.884000e-02,2.000000e-01
2223,8.888000e-02,2.000000e-01
2224,8.892000e-02,2.800000e-01
2225,8.896000e-02,2.400000e-01
2226,8.900000e-02,1.200000e-01
2227,8.904000e-02,-4.000000e-02
2228,8.908000e-02,-1.600000e-01
2229,8.912000e-02,-3.600000e-01
2230,8.916000e-02,-3.600000e-01
2231,8.920000e-02,-3.200000e-01
2232,8.924000e-02,-2.400000e-01
2233,8.928000e-02,0.000000e+00
2234,8.932000e-02,2.000000e-01
2235,8.936000e-02,4.400000e-01
2236,8.940000e-02,5.200000e-01
2237,8.944000e-02,5.200000e-01
2238,8.948000e-02,4.000000e-01
2239,8.952000e-02,1.200000e-01
2240,8.956000e-02,-2.000000e-01
2241,8.960000e-02,-4.800000e-01
2242,8.964000e-02,-6.800000e-01
2243,8.968000e-02,-6.000000e-01
2244,8.972000e-02,-5.200000e-01
2245,8.976000e-02,-1.600000e-01
2246,8.980000e-02,2.000000e-01
2247,8.984000e-02,5.200000e-01
2248,8.988000e-02,7.200000e-01
2249,8.992000e-02,7.600000e-01
2250,8.996000e-02,5.600000e-01
2251,9.000000e-02,3.200000e-01
2252,9.004000e-02,-8.000000e-02
2253,9.008000e-02,-4.000000e-01
2254,9.012000e-02,-6.800000e-01
2255,9.016000e-02,-6.800000e-01
2256,9.020000e-02,-6.400000e-01
2257,9.024000e-02,-3.200000e-01
2258,9.028000e-02,-4.000000e-02
2259,9.032000e-02,3.200000e-01
2260,9.036000e-02,5.200000e-01
2261,9.040000e-02,6.000000e-01
2262,9.044000e-02,6.000000e-01
2263,9.048000e-02,4.000000e-01
2264,9.052000e-02,1.200000e-01
2265,9.056000e-02,-1.600000e-01
2266,9.060000e-02,-3.200000e-01
2267,9.064000e-02,-4.800000e-01
2268,9.068000e-02,-4.400000e-01
2269,9.072000e-02,-2.800000e-01
2270,9.076000e-02,-8.000000e-02
2271,9.080000e-02,8.000000e-02
2272,9.084000e-02,2.400000e-01
2273,9.088000e-02,3.600000e-01
2274,9.092000e-02,3.200000e-01
2275,9.096000e-02,2.400000e-01
2276,9.100000e-02,1.200000e-01
2277,9.104000e-02,4.000000e-02
2278,9.108000e-02,-1.200000e-01
2279,9.112000e-02,-2.000000e-01
2280,9.116000e-02,-2.000000e-01
2281,9.120000e-02,-2.000000e-01
2282,9.124000e-02,-1.200000e-01
2283,9.128000e-02,0.000000e+00
2284,9.132000e-02,1.200000e-01
2285,9.136000e-02,2.400000e-01
2286,9.140000e-02,2.800000e-01
2287,9.144000e-02,2.800000e-01
2288,9.148000e-02,2.000000e-01
2289,9.152000e-02,8.000000e-02
2290,9.156000e-02,-1.200000e-01
2291,9.160000e-02,-2.400000e-01
2292,9.164000e-02,-3.200000e-01
2293,9.168000e-02,-4.000000e-01
2294,9.172000e-02,-3.600000e-01
2295,9.176000e-02,-1.600000e-01
2296,9.180000e-02,1.200000e-01
2297,9.184000e-02,3.600000e-01
2298,9.188000e-02,5.200000e-01
2299,9.192000e-02,5.600000e-01
2300,9.196000e-02,5.200000e-01
2301,9.200000e-02,2.400000e-01
2302,9.204000e-02,0.000000e+00
2303,9.208000e-02,-3.600000e-01
2304,9.212000e-02,-5.600000e-01
2305,9.216000e-02,-6.800000e-01
2306,9.220000e-02,-6.000000e-01
2307,9.224000e-02,-4.000000e-01
2308,9.228000e-02,0.000000e+00
2309,9.232000e-02,3.600000e-01
2310,9.236000e-02,6.400000e-01
2311,9.240000e-02,7.200000e-01
2312,9.244000e-02,7.200000e-01
2313,9.248000e-02,4.800000e-01
2314,9.252000e-02,1.600000e-01
2315,9.256000e-02,-2.400000e-01
2316,9.260000e-02,-5.200000e-01
2317,9.264000e-02,-7.200000e-01
2318,9.268000e-02,-6.800000e-01
2319,9.272000e-02,-4.800000e-01
2320,9.276000e-02,-2.000000e-01
2321,9.280000e-02,1.600000e-01
2322,9.284000e-02,4.800000e-01
2323,9.288000e-02,5.600000e-01
2324,9.292000e-02,5.600000e-01
2325,9.296000e-02,4.800000e-01
2326,9.300000e-02,2.000000e-01
2327,9.304000e-02,-4.000000e-02
2328,9.308000e-02,-2.400000e-01
2329,9.312000e-02,-4.400000e-01
2330,9.316000e-02,-4.400000e-01
2331,9.320000e-02,-3.600000e-01
2332,9.324000e-02,-2.000000e-01
2333,9.328000e-02,0.000000e+00
2334,9.332000e-02,1.600000e-01
2335,9.336000e-02,3.200000e-01
2336,9.340000e-02,3.600000e-01
2337,9.344000e-02,2.800000e-01
2338,9.348000e-02,2.000000e-01
2339,9.352000e-02,8.000000e-02
2340,9.356000e-02,-4.000000e-02
2341,9.360000e-02,-1.600000e-01
2342,9.364000e-02,-2.000000e-01
2343,9.368000e-02,-2.400000e-01
2344,9.372000e-02,-1.600000e-01
2345,9.376000e-02,-8.000000e-02
2346,9.380000e-02,8.000000e-02
2347,9.384000e-02,2.000000e-01
2348,9.388000e-02,2.800000e-01
2349,9.392000e-02,3.200000e-01
2350,9.396000e-02,2.400000e-01
2351,9.400000e-02,1.200000e-01
2352,9.404000e-02,-4.000000e-02
2353,9.408000e-02,-1.600000e-01
2354,9.412000e-02,-3.600000e-01
2355,9.416000e-02,-4.000000e-01
2356,9.420000e-02,-3.600000e-01
2357,9.424000e-02,-2.000000e-01
2358,9.428000e-02,-4.000000e-02
2359,9.432000e-02,2.000000e-01
2360,9.436000e-02,4.400000e-01
2361,9.440000e-02,5.200000e-01
2362,9.444000e-02,5.200000e-01
2363,9.448000e-02,3.600000e-01
2364,9.452000e-02,1.200000e-01
2365,9.456000e-02,-2.000000e-01
2366,9.460000e-02,-4.800000e-01
2367,9.464000e-02,-6.400000e-01
2368,9.468000e-02,-6.400000e-01
2369,9.472000e-02,-4.800000e-01
2370,9.476000e-02,-2.000000e-01
2371,9.480000e-02,1.600000e-01
2372,9.484000e-02,5.200000e-01
2373,9.488000e-02,7.200000e-01
2374,9.492000e-02,7.200000e-01
2375,9.496000e-02,5.600000e-01
2376,9.500000e-02,3.200000e-01
2377,9.504000e-02,-8.000000e-02
2378,9.508000e-02,-3.600000e-01
2379,9.512000e-02,-6.000000e-01
2380,9.516000e-02,-7.200000e-01
2381,9.520000e-02,-6.000000e-01
2382,9.524000e-02,-3.600000e-01
2383,9.528000e-02,0.000000e+00
2384,9.532000e-02,3.200000e-01
2385,9.536000e-02,5.200000e-01
2386,9.540000e-02,6.000000e-01
2387,9.544000e-02,5.600000e-01
2388,9.548000e-02,3.200000e-01
2389,9.552000e-02,1.200000e-01
2390,9.556000e-02,-1.600000e-01
2391,9.560000e-02,-3.200000e-01
2392,9.564000e-02,-4.400000e-01
2393,9.568000e-02,-4.400000e-01
2394,9.572000e-02,-2.800000e-01
2395,9.576000e-02,-1.200000e-01
2396,9.580000e-02,8.000000e-02
2397,9.584000e-02,2.000000e-01
2398,9.588000e-02,3.200000e-01
2399,9.592000e-02,2.800000e-01
2400,9.596000e-02,2.400000e-01
2401,9.600000e-02,1.200000e-01
2402,9.604000e-02,4.000000e-02
2403,9.608000e-02,-1.600000e-01
2404,9.612000e-02,-2.000000e-01
2405,9.616000e-02,-2.000000e-01
2406,9.620000e-02,-2.000000e-01
2407,9.624000e-02,-1.200000e-01
2408,9.628000e-02,0.000000e+00
2409,9.632000e-02,1.200000e-01
2410,9.636000e-02,2.800000e-01
2411,9.640000e-02,2.800000e-01
2412,9.644000e-02,3.200000e-01
2413,9.648000e-02,2.000000e-01
2414,9.652000e-02,1.200000e-01
2415,9.656000e-02,-1.200000e-01
2416,9.660000e-02,-2.400000e-01
2417,9.664000e-02,-3.200000e-01
2418,9.668000e-02,-4.000000e-01
2419,9.672000e-02,-2.800000e-01
2420,9.676000e-02,-1.200000e-01
2421,9.680000e-02,1.200000e-01
2422,9.684000e-02,3.600000e-01
2423,9.688000e-02,4.800000e-01
2424,9.692000e-02,5.600000e-01
2425,9.696000e-02,4.800000e-01
2426,9.700000e-02,2.400000e-01
2427,9.704000e-02,0.000000e+00
2428,9.708000e-02,-3.600000e-01
2429,9.712000e-02,-6.400000e-01
2430,9.716000e-02,-6.800000e-01
2431,9.720000e-02,-5.600000e-01
2432,9.724000e-02,-3.600000e-01
2433,9.728000e-02,-4.000000e-02
2434,9.732000e-02,3.600000e-01
2435,9.736000e-02,6.400000e-01
2436,9.740000e-02,7.600000e-01
2437,9.744000e-02,6.800000e-01
2438,9.748000e-02,4.800000e-01
2439,9.752000e-02,1.200000e-01
2440,9.756000e-02,-2.000000e-01
2441,9.760000e-02,-5.200000e-01
2442,9.764000e-02,-6.800000e-01
2443,9.768000e-02,-6.400000e-01
2444,9.772000e-02,-4.800000e-01
2445,9.776000e-02,-1.600000e-01
2446,9.780000e-02,1.600000e-01
2447,9.784000e-02,4.400000e-01
2448,9.788000e-02,6.400000e-01
2449,9.792000e-02,6.400000e-01
2450,9.796000e-02,4.800000e-01
2451,9.800000e-02,2.400000e-01
2452,9.804000e-02,-4.000000e-02
2453,9.808000e-02,-2.800000e-01
2454,9.812000e-02,-4.400000e-01
2455,9.816000e-02,-4.400000e-01
2456,9.820000e-02,-3.600000e-01
2457,9.824000e-02,-2.000000e-01
2458,9.828000e-02,-4.000000e-02
2459,9.832000e-02,1.600000e-01
2460,9.836000e-02,2.800000e-01
2461,9.840000e-02,3.600000e-01
2462,9.844000e-02,2.800000e-01
2463,9.848000e-02,2.000000e-01
2464,9.852000e-02,8.000000e-02
2465,9.856000e-02,-8.000000e-02
2466,9.860000e-02,-2.000000e-01
2467,9.864000e-02,-2.000000e-01
2468,9.868000e-02,-2.400000e-01
2469,9.872000e-02,-1.600000e-01
2470,9.876000e-02,-4.000000e-02
2471,9.880000e-02,8.000000e-02
2472,9.884000e-02,2.000000e-01
2473,9.888000e-02,2.800000e-01
2474,9.892000e-02,2.800000e-01
2475,9.896000e-02,2.400000e-01
2476,9.900000e-02,1.200000e-01
2477,9.904000e-02,-4.000000e-02
2478,9.908000e-02,-2.000000e-01
2479,9.912000e-02,-3.200000e-01
2480,9.916000e-02,-4.000000e-01
2481,9.920000e-02,-3.600000e-01
2482,9.924000e-02,-2.000000e-01
2483,9.928000e-02,0.000000e+00
2484,9.932000e-02,2.400000e-01
2485,9.936000e-02,4.400000e-01
2486,9.940000e-02,6.000000e-01
2487,9.944000e-02,5.200000e-01
2488,9.948000e-02,4.000000e-01
2489,9.952000e-02,1.200000e-01
2490,9.956000e-02,-2.000000e-01
2491,9.960000e-02,-4.800000e-01
2492,9.964000e-02,-6.400000e-01
2493,9.968000e-02,-6.000000e-01
2494,9.972000e-02,-4.800000e-01
2495,9.976000e-02,-2.000000e-01
2496,9.980000e-02,1.600000e-01
2497,9.984000e-02,4.800000e-01
2498,9.988000e-02,7.200000e-01
2499,9.992000e-02,7.600000e-01
2500,9.996000e-02,6.400000e-01
2501,1.000000e-01,3.600000e-01
2502,1.000400e-01,-8.000000e-02
2503,1.000800e-01,-4.400000e-01
2504,1.001200e-01,-6.800000e-01
2505,1.001600e-01,-7.200000e-01
2506,1.002000e-01,-5.600000e-01
2507,1.002400e-01,-3.600000e-01
2508,1.002800e-01,-4.000000e-02
2509,1.003200e-01,2.800000e-01
2510,1.003600e-01,4.800000e-01
2511,1.004000e-01,6.000000e-01
2512,1.004400e-01,6.000000e-01
2513,1.004800e-01,4.000000e-01
2514,1.005200e-01,1.200000e-01
2515,1.005600e-01,-1.600000e-01
2516,1.006000e-01,-3.600000e-01
2517,1.006400e-01,-4.400000e-01
2518,1.006800e-01,-4.000000e-01
2519,1.007200e-01,-2.400000e-01
2520,1.007600e-01,-8.000000e-02
2521,1.008000e-01,8.000000e-02
2522,1.008400e-01,2.400000e-01
2523,1.008800e-01,3.600000e-01
2524,1.009200e-01,3.200000e-01
2525,1.009600e-01,2.400000e-01
2526,1.010000e-01,1.200000e-01
2527,1.010400e-01,0.000000e+00
2528,1.010800e-01,-1.600000e-01
2529,1.011200e-01,-2.400000e-01
2530,1.011600e-01,-2.400000e-01
2531,1.012000e-01,-2.000000e-01
2532,1.012400e-01,-1.200000e-01
2533,1.012800e-01,-4.000000e-02
2534,1.013200e-01,1.200000e-01
2535,1.013600e-01,2.000000e-01
2536,1.014000e-01,3.200000e-01
2537,1.014400e-01,3.200000e-01
2538,1.014800e-01,2.000000e-01
2539,1.015200e-01,8.000000e-02
2540,1.015600e-01,-1.200000e-01
2541,1.016000e-01,-2.400000e-01
2542,1.016400e-01,-3.200000e-01
2543,1.016800e-01,-3.200000e-01
2544,1.017200e-01,-2.800000e-01
2545,1.017600e-01,-1.200000e-01
2546,1.018000e-01,1.200000e-01
2547,1.018400e-01,3.600000e-01
2548,1.018800e-01,4.800000e-01
2549,1.019200e-01,5.200000e-01
2550,1.019600e-01,4.800000e-01
2551,1.020000e-01,3.200000e-01
2552,1.020400e-01,-4.000000e-02
2553,1.020800e-01,-3.200000e-01
2554,1.021200e-01,-5.600000e-01
2555,1.021600e-01,-6.800000e-01
2556,1.022000e-01,-5.600000e-01
2557,1.022400e-01,-4.000000e-01
2558,1.022800e-01,-4.000000e-02
2559,1.023200e-01,2.800000e-01
2560,1.023600e-01,6.000000e-01
2561,1.024000e-01,7.600000e-01
2562,1.024400e-01,7.200000e-01
2563,1.024800e-01,4.800000e-01
2564,1.025200e-01,1.600000e-01
2565,1.025600e-01,-2.000000e-01
2566,1.026000e-01,-5.200000e-01
2567,1.026400e-01,-6.800000e-01
2568,1.026800e-01,-6.400000e-01
2569,1.027200e-01,-4.800000e-01
2570,1.027600e-01,-2.000000e-01
2571,1.028000e-01,1.600000e-01
2572,1.028400e-01,4.400000e-01
2573,1.028800e-01,5.600000e-01
2574,1.029200e-01,6.400000e-01
2575,1.029600e-01,4.800000e-01
2576,1.030000e-01,2.400000e-01
2577,1.030400e-01,-8.000000e-02
2578,1.030800e-01,-2.800000e-01
2579,1.031200e-01,-4.400000e-01
2580,1.031600e-01,-4.400000e-01
2581,1.032000e-01,-3.600000e-01
2582,1.032400e-01,-1.600000e-01
2583,1.032800e-01,0.000000e+00
2584,1.033200e-01,1.600000e-01
2585,1.033600e-01,3.200000e-01
2586,1.034000e-01,3.600000e-01
2587,1.034400e-01,3.200000e-01
2588,1.034800e-01,2.800000e-01
2589,1.035200e-01,8.000000e-02
2590,1.035600e-01,-4.000000e-02
2591,1.036000e-01,-2.000000e-01
2592,1.036400e-01,-2.400000e-01
2593,1.036800e-01,-2.400000e-01
2594,1.037200e-01,-1.600000e-01
2595,1.037600e-01,-4.000000e-02
2596,1.038000e-01,8.000000e-02
2597,1.038400e-01,2.000000e-01
2598,1.038800e-01,3.200000e-01
2599,1.039200e-01,2.800000e-01
2600,1.039600e-01,2.400000e-01
2601,1.040000e-01,1.200000e-01
2602,1.040400e-01,0.000000e+00
2603,1.040800e-01,-1.600000e-01
2604,1.041200e-01,-3.200000e-01
2605,1.041600e-01,-4.000000e-01
2606,1.042000e-01,-3.600000e-01
2607,1.042400e-01,-2.000000e-01
2608,1.042800e-01,4.000000e-02
2609,1.043200e-01,2.000000e-01
2610,1.043600e-01,4.400000e-01
2611,1.044000e-01,5.600000e-01
2612,1.044400e-01,5.600000e-01
2613,1.044800e-01,4.000000e-01
2614,1.045200e-01,1.200000e-01
2615,1.045600e-01,-2.000000e-01
2616,1.046000e-01,-4.800000e-01
2617,1.046400e-01,-6.400000e-01
2618,1.046800e-01,-6.800000e-01
2619,1.047200e-01,-4.800000e-01
2620,1.047600e-01,-2.000000e-01
2621,1.048000e-01,1.600000e-01
2622,1.048400e-01,4.800000e-01
2623,1.048800e-01,7.200000e-01
2624,1.049200e-01,7.600000e-01
2625,1.049600e-01,6.400000e-01
2626,1.050000e-01,3.200000e-01
2627,1.050400e-01,-8.000000e-02
2628,1.050800e-01,-4.000000e-01
2629,1.051200e-01,-6.000000e-01
2630,1.051600e-01,-7.200000e-01
2631,1.052000e-01,-6.000000e-01
2632,1.052400e-01,-3.600000e-01
2633,1.052800e-01,-4.000000e-02
2634,1.053200e-01,3.200000e-01
2635,1.053600e-01,5.200000e-01
2636,1.054000e-01,6.400000e-01
2637,1.054400e-01,5.600000e-01
2638,1.054800e-01,3.600000e-01
2639,1.055200e-01,1.200000e-01
2640,1.055600e-01,-1.600000e-01
2641,1.056000e-01,-4.000000e-01
2642,1.056400e-01,-4.400000e-01
2643,1.056800e-01,-4.400000e-01
2644,1.057200e-01,-3.200000e-01
2645,1.057600e-01,-1.200000e-01
2646,1.058000e-01,8.000000e-02
2647,1.058400e-01,2.000000e-01
2648,1.058800e-01,3.600000e-01
2649,1.059200e-01,3.200000e-01
2650,1.059600e-01,2.000000e-01
2651,1.060000e-01,1.200000e-01
2652,1.060400e-01,0.000000e+00
2653,1.060800e-01,-1.200000e-01
2654,1.061200e-01,-2.000000e-01
2655,1.061600e-01,-2.400000e-01
2656,1.062000e-01,-2.000000e-01
2657,1.062400e-01,-1.200000e-01
2658,1.062800e-01,-4.000000e-02
2659,1.063200e-01,1.200000e-01
2660,1.063600e-01,2.400000e-01
2661,1.064000e-01,2.800000e-01
2662,1.064400e-01,2.400000e-01
2663,1.064800e-01,1.600000e-01
2664,1.065200e-01,8.000000e-02
2665,1.065600e-01,-1.200000e-01
2666,1.066000e-01,-2.400000e-01
2667,1.066400e-01,-3.600000e-01
2668,1.066800e-01,-4.000000e-01
2669,1.067200e-01,-3.200000e-01
2670,1.067600e-01,-1.600000e-01
2671,1.068000e-01,8.000000e-02
2672,1.068400e-01,3.600000e-01
2673,1.068800e-01,4.800000e-01
2674,1.069200e-01,6.000000e-01
2675,1.069600e-01,4.800000e-01
2676,1.070000e-01,2.800000e-01
2677,1.070400e-01,0.000000e+00
2678,1.070800e-01,-3.600000e-01
2679,1.071200e-01,-5.600000e-01
2680,1.071600e-01,-7.200000e-01
2681,1.072000e-01,-5.600000e-01
2682,1.072400e-01,-3.600000e-01
2683,1.072800e-01,-4.000000e-02
2684,1.073200e-01,3.200000e-01
2685,1.073600e-01,6.400000e-01
2686,1.074000e-01,7.600000e-01
2687,1.074400e-01,7.200000e-01
2688,1.074800e-01,4.800000e-01
2689,1.075200e-01,1.600000e-01
2690,1.075600e-01,-2.400000e-01
2691,1.076000e-01,-5.200000e-01
2692,1.076400e-01,-6.400000e-01
2693,1.076800e-01,-6.800000e-01
2694,1.077200e-01,-4.800000e-01
2695,1.077600e-01,-1.600000e-01
2696,1.078000e-01,1.600000e-01
2697,1.078400e-01,4.400000e-01
2698,1.078800e-01,6.000000e-01
2699,1.079200e-01,6.400000e-01
2700,1.079600e-01,4.800000e-01
2701,1.080000e-01,2.400000e-01
2702,1.080400e-01,-4.000000e-02
2703,1.080800e-01,-2.800000e-01
2704,1.081200e-01,-4.400000e-01
2705,1.081600e-01,-4.400000e-01
2706,1.082000e-01,-3.200000e-01
2707,1.082400e-01,-2.000000e-01
2708,1.082800e-01,4.000000e-02
2709,1.083200e-01,1.600000e-01
2710,1.083600e-01,3.200000e-01
2711,1.084000e-01,3.600000e-01
2712,1.084400e-01,2.800000e-01
2713,1.084800e-01,2.000000e-01
2714,1.085200e-01,8.000000e-02
2715,1.085600e-01,-8.000000e-02
2716,1.086000e-01,-1.600000e-01
2717,1.086400e-01,-2.000000e-01
2718,1.086800e-01,-2.000000e-01
2719,1.087200e-01,-1.600000e-01
2720,1.087600e-01,-8.000000e-02
2721,1.088000e-01,8.000000e-02
2722,1.088400e-01,2.000000e-01
2723,1.088800e-01,2.800000e-01
2724,1.089200e-01,2.800000e-01
2725,1.089600e-01,2.000000e-01
2726,1.090000e-01,1.600000e-01
2727,1.090400e-01,4.000000e-02
2728,1.090800e-01,-2.000000e-01
2729,1.091200e-01,-2.800000e-01
2730,1.091600e-01,-4.000000e-01
2731,1.092000e-01,-3.200000e-01
2732,1.092400e-01,-2.000000e-01
2733,1.092800e-01,0.000000e+00
2734,1.093200e-01,2.000000e-01
2735,1.093600e-01,4.000000e-01
2736,1.094000e-01,6.000000e-01
2737,1.094400e-01,5.600000e-01
2738,1.094800e-01,4.000000e-01
2739,1.095200e-01,1.200000e-01
2740,1.095600e-01,-2.000000e-01
2741,1.096000e-01,-4.400000e-01
2742,1.096400e-01,-6.400000e-01
2743,1.096800e-01,-6.400000e-01
2744,1.097200e-01,-4.800000e-01
2745,1.097600e-01,-2.000000e-01
2746,1.098000e-01,1.600000e-01
2747,1.098400e-01,4.800000e-01
2748,1.098800e-01,7.200000e-01
2749,1.099200e-01,7.600000e-01
2750,1.099600e-01,6.400000e-01
2751,1.100000e-01,3.200000e-01
2752,1.100400e-01,-8.000000e-02
2753,1.100800e-01,-4.000000e-01
2754,1.101200e-01,-6.400000e-01
2755,1.101600e-01,-6.800000e-01
2756,1.102000e-01,-6.000000e-01
2757,1.102400e-01,-3.200000e-01
2758,1.102800e-01,-8.000000e-02
2759,1.103200e-01,2.800000e-01
2760,1.103600e-01,5.200000e-01
2761,1.104000e-01,6.400000e-01
2762,1.104400e-01,5.200000e-01
2763,1.104800e-01,4.000000e-01
2764,1.105200e-01,1.600000e-01
2765,1.105600e-01,-1.600000e-01
2766,1.106000e-01,-3.600000e-01
2767,1.106400e-01,-3.600000e-01
2768,1.106800e-01,-4.400000e-01
2769,1.107200e-01,-2.800000e-01
2770,1.107600e-01,-8.000000e-02
2771,1.108000e-01,8.000000e-02
2772,1.108400e-01,2.000000e-01
2773,1.108800e-01,3.600000e-01
2774,1.109200e-01,3.600000e-01
2775,1.109600e-01,2.400000e-01
2776,1.110000e-01,1.600000e-01
2777,1.110400e-01,-4.000000e-02
2778,1.110800e-01,-1.200000e-01
2779,1.111200e-01,-2.400000e-01
2780,1.111600e-01,-2.400000e-01
2781,1.112000e-01,-2.000000e-01
2782,1.112400e-01,-1.200000e-01
2783,1.112800e-01,-4.000000e-02
2784,1.113200e-01,1.600000e-01
2785,1.113600e-01,2.400000e-01
2786,1.114000e-01,2.800000e-01
2787,1.114400e-01,3.200000e-01
2788,1.114800e-01,2.000000e-01
2789,1.115200e-01,8.000000e-02
2790,1.115600e-01,-1.200000e-01
2791,1.116000e-01,-2.400000e-01
2792,1.116400e-01,-3.600000e-01
2793,1.116800e-01,-4.000000e-01
2794,1.117200e-01,-2.800000e-01
2795,1.117600e-01,-1.200000e-01
2796,1.118000e-01,1.200000e-01
2797,1.118400e-01,3.600000e-01
2798,1.118800e-01,5.200000e-01
2799,1.119200e-01,5.200000e-01
2800,1.119600e-01,4.800000e-01
2801,1.120000e-01,2.400000e-01
2802,1.120400e-01,-4.000000e-02
2803,1.120800e-01,-3.600000e-01
2804,1.121200e-01,-5.200000e-01
2805,1.121600e-01,-6.400000e-01
2806,1.122000e-01,-5.600000e-01
2807,1.122400e-01,-3.600000e-01
2808,1.122800e-01,0.000000e+00
2809,1.123200e-01,2.800000e-01
2810,1.123600e-01,6.400000e-01
2811,1.124000e-01,7.600000e-01
2812,1.124400e-01,7.200000e-01
2813,1.124800e-01,4.800000e-01
2814,1.125200e-01,1.600000e-01
2815,1.125600e-01,-2.000000e-01
2816,1.126000e-01,-4.800000e-01
2817,1.126400e-01,-7.200000e-01
2818,1.126800e-01,-6.400000e-01
2819,1.127200e-01,-4.800000e-01
2820,1.127600e-01,-2.000000e-01
2821,1.128000e-01,1.600000e-01
2822,1.128400e-01,4.400000e-01
2823,1.128800e-01,6.000000e-01
2824,1.129200e-01,6.400000e-01
2825,1.129600e-01,4.400000e-01
2826,1.130000e-01,2.400000e-01
2827,1.130400e-01,0.000000e+00
2828,1.130800e-01,-3.200000e-01
2829,1.131200e-01,-4.000000e-01
2830,1.131600e-01,-4.800000e-01
2831,1.132000e-01,-4.000000e-01
2832,1.132400e-01,-2.000000e-01
2833,1.132800e-01,0.000000e+00
2834,1.133200e-01,1.600000e-01
2835,1.133600e-01,3.200000e-01
2836,1.134000e-01,3.200000e-01
2837,1.134400e-01,2.800000e-01
2838,1.134800e-01,2.000000e-01
2839,1.135200e-01,8.000000e-02
2840,1.135600e-01,-4.000000e-02
2841,1.136000e-01,-1.600000e-01
2842,1.136400e-01,-2.400000e-01
2843,1.136800e-01,-2.000000e-01
2844,1.137200e-01,-1.600000e-01
2845,1.137600e-01,-4.000000e-02
2846,1.138000e-01,8.000000e-02
2847,1.138400e-01,1.600000e-01
2848,1.138800e-01,2.800000e-01
2849,1.139200e-01,3.200000e-01
2850,1.139600e-01,2.800000e-01
2851,1.140000e-01,1.200000e-01
2852,1.140400e-01,4.000000e-02
2853,1.140800e-01,-1.600000e-01
2854,1.141200e-01,-3.600000e-01
2855,1.141600e-01,-4.000000e-01
2856,1.142000e-01,-3.200000e-01
2857,1.142400e-01,-2.400000e-01
2858,1.142800e-01,4.000000e-02
2859,1.143200e-01,3.200000e-01
2860,1.143600e-01,4.400000e-01
2861,1.144000e-01,5.200000e-01
2862,1.144400e-01,5.200000e-01
2863,1.144800e-01,3.600000e-01
2864,1.145200e-01,1.200000e-01
2865,1.145600e-01,-2.000000e-01
2866,1.146000e-01,-4.800000e-01
2867,1.146400e-01,-6.400000e-01
2868,1.146800e-01,-6.400000e-01
2869,1.147200e-01,-4.800000e-01
2870,1.147600e-01,-2.000000e-01
2871,1.148000e-01,1.600000e-01
2872,1.148400e-01,4.800000e-01
2873,1.148800e-01,7.200000e-01
2874,1.149200e-01,7.600000e-01
2875,1.149600e-01,6.400000e-01
2876,1.150000e-01,3.600000e-01
2877,1.150400e-01,-4.000000e-02
2878,1.150800e-01,-3.600000e-01
2879,1.151200e-01,-6.400000e-01
2880,1.151600e-01,-7.200000e-01
2881,1.152000e-01,-6.000000e-01
2882,1.152400e-01,-3.600000e-01
2883,1.152800e-01,-4.000000e-02
2884,1.153200e-01,3.200000e-01
2885,1.153600e-01,5.200000e-01
2886,1.154000e-01,6.400000e-01
2887,1.154400e-01,5.600000e-01
2888,1.154800e-01,3.200000e-01
2889,1.155200e-01,8.000000e-02
2890,1.155600e-01,-1.200000e-01
2891,1.156000e-01,-3.200000e-01
2892,1.156400e-01,-4.400000e-01
2893,1.156800e-01,-4.400000e-01
2894,1.157200e-01,-2.800000e-01
2895,1.157600e-01,-1.200000e-01
2896,1.158000e-01,8.000000e-02
2897,1.158400e-01,2.000000e-01
2898,1.158800e-01,2.800000e-01
2899,1.159200e-01,3.600000e-01
2900,1.159600e-01,2.800000e-01
2901,1.160000e-01,1.200000e-01
2902,1.160400e-01,0.000000e+00
2903,1.160800e-01,-1.200000e-01
2904,1.161200e-01,-2.000000e-01
2905,1.161600e-01,-2.400000e-01
2906,1.162000e-01,-2.000000e-01
